alpha,beta_logM,residual_sd
0.28231160519353937,-0.18450127259022275,0.27916071580614393
0.33730940653088937,-0.19240967579225696,0.28509663438806343
0.22328862193604565,-0.15988564374659148,0.2781856228321279
0.25419972388781287,-0.17326444944484393,0.270090227295605
0.29197186215100546,-0.17515391723668228,0.2676332672324366
0.25395372622839857,-0.1850049520375355,0.30735510165680446
0.24414831464837822,-0.15777116548364886,0.2821362743485233
0.22492393174612033,-0.15482278199852295,0.2881357516925768
0.147621330967093,-0.15467402789786058,0.3005950405555831
0.22011647355533287,-0.15768233271526705,0.2632432206437388
0.1907311256822164,-0.1532862312573382,0.27316006721091
0.23307179010273701,-0.17092282867713565,0.2963627202724072
0.2622121858528518,-0.18677049848334812,0.289211046336391
0.21310059746316135,-0.16279127240834795,0.3079729532391303
0.25899985731751474,-0.17417065426476971,0.2898582728023213
0.272570996632042,-0.17244135966849744,0.29875198489874616
0.3108198611135187,-0.1924438200534396,0.2946348928598784
0.2305283242615422,-0.16888665950138498,0.30501053304833786
0.19245411552729702,-0.15727028587115588,0.3158362815274124
0.1847789312041568,-0.15150641318870436,0.3044652932131885
0.13661194016397882,-0.15589027959834137,0.34299944091017853
0.20965778541612545,-0.15261150011018706,0.3005839653047532
0.0765301546331981,-0.1325610777843801,0.31630236011028057
0.2923686806229817,-0.17906823569052757,0.2742603727476063
0.33874961053654157,-0.19812718803136675,0.30818040564083415
0.2574027525376643,-0.16512813955549738,0.2938352897850352
0.22799394859863187,-0.16911631038112065,0.26924228330147537
0.3068647519363497,-0.17615588471788302,0.289450430427698
0.2263122279978431,-0.16732027692307683,0.28529772787081553
0.22805918304036657,-0.15433879222757566,0.31719033097148364
0.2321902059037459,-0.15961459359004085,0.287989240443193
0.24124827188629533,-0.1741111164533983,0.2849263474166212
0.17301470843501515,-0.14902277809435535,0.27182069979026846
0.22541435624604161,-0.15308072987978877,0.2820603218328579
0.29193979826568295,-0.16742949029964116,0.31544939446445425
0.31184547243385047,-0.19086854889691737,0.2926675860133151
0.31083775915731104,-0.18200893075514288,0.2664977949115202
0.13927303204294356,-0.1482638259756819,0.27308453181748654
0.27282132834227313,-0.18550675896544722,0.3237455028601248
0.2619355912200586,-0.18045103598425738,0.29490008442740573
0.19849129597401302,-0.15991616206840328,0.2937732923272344
0.23199204245545463,-0.16484458313887754,0.2848911442156531
0.2271724334334173,-0.16498651177777443,0.27274356698728336
0.20989943433320105,-0.16602351206277746,0.33525499243958895
0.19206975740363322,-0.1497633884945438,0.332739836588569
0.23460097685510456,-0.1610969477005782,0.2714597324047589
0.27326951810079464,-0.16931660025618095,0.2934451786589191
0.3595296640726599,-0.1944693173780372,0.32832880993887903
0.30280280133758863,-0.1821068792495348,0.2843298636865024
0.21738457697518315,-0.1586213187363781,0.2736594409449804
0.1813959288944321,-0.1498900134668129,0.3105719867056387
0.21764684267802353,-0.15856249347433685,0.3101363820799585
0.24448924229211144,-0.16633760491348412,0.2998131557860476
0.27671534971177536,-0.17117740220020394,0.278447449177997
0.1849481433132555,-0.14783856471189835,0.2990502577233546
0.22664418107065754,-0.15668256951013287,0.3275339567733584
0.28603273553368064,-0.1777553907058108,0.3208791593353894
0.22212885931209625,-0.1651860203105671,0.2977937876669868
0.3189857117702267,-0.18180745305330848,0.29322743328732837
0.27663162380240275,-0.18058505474869888,0.29020180449775546
0.23186709059814584,-0.16280379487411023,0.296672981170688
0.16920625918872814,-0.15578927968502465,0.28665911496264285
0.25144803964155105,-0.16920423668087925,0.29472484117758085
0.1922422479258572,-0.1608263429012441,0.26928539645507793
0.260891152081443,-0.16486674307321192,0.27847896576076375
0.047471939734522704,-0.1206907176807963,0.3160250123396874
0.33356394894486496,-0.18656220312936636,0.3076566130125864
0.19300805478060254,-0.15546161034782657,0.3020451855871974
0.14610682788989893,-0.143871026715454,0.2915819538843287
0.1435419514263865,-0.1472134228572973,0.3186064127143173
0.2619168908209943,-0.1729208924359717,0.3040653520381664
0.16252153692829402,-0.1494227954962745,0.31861874013441616
0.26420039606486223,-0.1744397012964899,0.28511967001820365
0.39558990638481367,-0.20841593035094177,0.2838140721117654
0.1071554706679497,-0.13412984648457718,0.25559535494130836
0.2567630734284912,-0.16895264415991476,0.2719620459090298
0.23423000788113452,-0.15917568369507315,0.31840267321042764
0.2612104353398889,-0.16796054569630897,0.2817575878301942
0.2564628686353008,-0.17539175195416673,0.27722168610430525
0.2589638910988832,-0.1723941310917749,0.29103213582345927
0.20540805533951606,-0.16172851900110635,0.3041735337777024
0.34046743115358635,-0.19060863647821585,0.2911888066330387
0.21907622421569958,-0.15730984852164984,0.30578074947074435
0.20980173447286732,-0.15197470248193778,0.29565135611271437
0.20030615741758276,-0.1536278346466249,0.3064536329010502
0.26839246162728286,-0.17396715912996938,0.30487696295908184
0.1575886351920781,-0.15449774867242264,0.2749314245927018
0.2312973227570238,-0.17119604332985555,0.26268604285126973
0.14680812310532348,-0.14458692424676167,0.318527579133533
0.25551453270410895,-0.16901380774602257,0.2788255689403951
0.1837058982576246,-0.1594832551901615,0.2728669122242744
0.2725137240294593,-0.17327716438252228,0.29354570653511225
0.229569294432683,-0.1635367795888325,0.2847281239718838
